modality,wavelength,importance
hsi_airborne,775.34,0.003533535987244015
hsi_airborne,778.54,0.003549525694266013
hsi_airborne,781.74,0.003570757791432391
hsi_airborne,784.93,0.003594321363347342
hsi_airborne,788.13,0.0036166840310207764
hsi_airborne,791.33,0.003623054265002377
hsi_airborne,794.52,0.003615014740231854
hsi_airborne,797.72,0.0036009558802713943
hsi_airborne,800.92,0.0035890346316559537
hsi_airborne,804.11,0.0035825775503076853
hsi_airborne,807.31,0.0035844955112223856
hsi_airborne,810.51,0.0035872214340517726
hsi_airborne,813.7,0.0035953216338455
hsi_airborne,816.9,0.003604590953467484
hsi_airborne,820.1,0.0036164469310808797
hsi_airborne,823.29,0.0036332166566562163
hsi_airborne,826.49,0.003649120409657376
hsi_airborne,829.68,0.0036743534622257364
hsi_airborne,832.88,0.003700503146964889
hsi_airborne,836.08,0.003725452738166617
hsi_airborne,839.28,0.0037587691383014106
hsi_airborne,842.47,0.0037663491953624046
hsi_airborne,845.67,0.0037708526280039825
hsi_airborne,848.86,0.0037883894868450045
hsi_airborne,852.06,0.0038157410962239404
hsi_airborne,855.26,0.003848443526361966
hsi_airborne,858.46,0.003875852329533044
hsi_airborne,861.65,0.0038936801580588924
hsi_airborne,864.85,0.0038951654863935343
hsi_airborne,868.04,0.003877655233461448
hsi_airborne,871.24,0.0038707990757125763
hsi_airborne,874.44,0.0038786293870283046
hsi_airborne,877.63,0.003882635676832427
hsi_airborne,880.83,0.0038880423211932226
hsi_airborne,884.03,0.0038486841896562193
hsi_airborne,887.22,0.0038089285212805383
hsi_airborne,890.42,0.0037772419764875347
hsi_airborne,893.62,0.00380990601761854
hsi_airborne,896.81,0.0038712087409378967
hsi_airborne,900.01,0.0039002486190808905
hsi_airborne,903.21,0.0038850680736610913
hsi_airborne,906.4,0.003831508406925182
hsi_airborne,909.6,0.0037863445082291615
hsi_airborne,912.8,0.003772783864161725
hsi_airborne,915.99,0.0037497737308326315
hsi_airborne,919.19,0.003726103221384902
hsi_airborne,922.39,0.003703571829056029
hsi_airborne,925.58,0.0036806835066942305
hsi_airborne,928.78,0.0036576932482006324
hsi_airborne,931.98,0.0036366335024048376
hsi_airborne,935.17,0.003617348610139273
